sigma,NBBg_R,NBBg_a,NBBg_kD,NBBg_kE
0.25,2.616413101,0.003727412,0.533317741,16.86272157
0.3,2.137444096,0.003321397,1.027725389,7.423652201
0.35,2.269988522,0.002776042,0.613012575,9.542952518
0.4,2.347098707,0.002865446,3.523649255,2.619085592
0.05,2.622992168,0.003718043,2.730387036,25.08116868
0.1,2.994167173,0.003937339,1.168330991,20.26774618
0.15,2.571404119,0.003548126,1.944590414,7.921982721
0.2,2.451446823,0.003499581,5.196794862,10.60436306
0.25,2.895476287,0.003157164,7.054296444,3.673232032
0.3,2.237592214,0.003229374,0.456952602,14.45086086
0.35,2.880206676,0.003902516,1.007936539,4.056139179
0.4,2.087238323,0.00210235,0.421064952,2.881538632
0.05,2.319001204,0.003479445,1.39008708,16.95327644
0.1,2.683226574,0.003741159,1.460685268,15.2598499
0.15,2.669178308,0.003544523,0.865385496,13.76263415
0.2,2.599675441,0.003588362,2206.735237,4.517422543
0.25,2.854102503,0.003762623,1.030333651,5.164110596
0.3,2.296564792,0.003208204,1.320496916,3.629429977
0.35,2.380768425,0.003275746,1.706643586,6.531618923
0.4,2.751923431,0.002209979,1.921715448,1.577049536
0.05,2.402929484,0.003460099,1.898689134,13.86517386
0.1,2.530297179,0.003601992,0.8229926,26.51661148
0.15,2.248314801,0.003358251,1.130947048,31.79251642
0.2,2.652555288,0.003403752,1.073984893,7.113634905
0.25,2.810581464,0.003463346,1484.243195,6.333676415
0.3,1.884418731,0.0028247,5.082697444,5.116826103
0.35,2.549693765,0.002977426,1.33500966,4.801805496
0.4,2.744627894,0.002870933,1.332397721,2.624471356
0.05,2.470613132,0.00371475,1.536242044,20.54624845
0.1,2.719593456,0.003692513,0.828517234,38.46027414
0.15,2.457443781,0.003478965,1.745577663,51.93690396
0.2,2.622320919,0.003866817,0.424908954,9.474574124
0.25,2.867638769,0.003853097,0.972361797,16.53566211
0.3,2.579357378,0.002412016,3.343895958,2.721751786
0.35,2.971639939,0.003538983,2.154062004,4.939804658
0.4,2.995225833,0.003586501,1.233957273,4.275231711
0.05,2.579097869,0.003639493,1.163141922,25.45813619
0.1,2.384523649,0.003400462,1.165937424,21.75134261
0.15,2.463822961,0.003531842,1.074258959,12.7205632
0.2,2.62103249,0.003742725,1.554704822,27.48596733
0.25,2.610601662,0.003340352,4663.598992,5.556539585
0.3,2.41285373,0.00261441,1.045332853,3.248254538
0.35,2.814724071,0.003490387,1.038404004,4.55132058
0.4,2.362244046,0.003013562,0.853705456,3.552934405
0.05,2.943438904,0.00384698,0.763075199,26.40517663
0.1,2.653122391,0.003631139,1.656919636,14.90200724
0.15,2.474410606,0.003711414,1.141712249,13.5258207
0.2,2.426211695,0.003281277,2.326999569,7.241679461
0.25,3.126162807,0.004078058,2412.768176,4.09359243
0.3,2.535674604,0.003749049,0.65968177,4.118111237
0.35,2.435236922,0.003174085,1.467838055,5.301012378
0.4,2.135602852,0.002508584,3079.042587,3.071417984
0.05,2.759650758,0.003761601,0.641758304,25.15231377
0.1,2.613607446,0.003866171,0.549176612,22.59828201
0.15,2.559094648,0.003707141,2.591617369,7.914891227
0.2,2.415389063,0.003019947,1.495720208,11.84336085
0.25,2.153208513,0.003463585,9.382083169,7.233270678
0.3,3.08479547,0.003830642,0.541414354,5.497928003
0.35,3.21975211,0.003496432,282.3005139,3.037480096
0.4,3.1941529,0.003879784,1.241070508,9.763344157
0.05,2.689701104,0.003773763,0.972682301,36.68966146
0.1,2.635124065,0.003770914,1.076974061,13.4520916
0.15,2.662880101,0.003568485,1.78344502,9.886100454
0.2,2.14908661,0.003137115,1.112564132,7.244222008
0.25,3.351300787,0.004035818,1.345117264,4.653486943
0.3,2.446762391,0.003154253,1.22664323,3.920153717
0.35,3.064727975,0.00460088,0.984513935,3.564829326
0.4,3.652003038,0.004021446,1.978356722,3.317541647
0.05,2.233112401,0.003406123,1.128969566,33.80143363
0.1,2.822872233,0.003635003,0.982576055,25.01429568
0.15,2.47758419,0.00365021,1.717092061,6.960311981
0.2,3.125555045,0.00383876,0.985928932,10.57680133
0.25,2.304321473,0.002877828,0.680634421,5.989872156
0.3,2.629935831,0.002862849,0.736395037,4.910386592
0.35,2.922901493,0.003585567,0.31015248,4.324865118
0.4,2.481513438,0.002826132,0.480624109,2.977225668
0.05,2.478759326,0.003712848,0.709138861,104.2375253
0.1,2.291366754,0.003479374,1.251784586,14.18625311
0.15,2.41062103,0.003344888,0.955319829,19.91595728
0.2,3.154824378,0.004336046,1.506817135,13.58209465
0.25,2.54075573,0.003598215,1.019122582,6.996513508
0.3,3.277002442,0.004292794,0.368169662,8.357888886
0.35,2.454174076,0.002238618,8487.022548,3.581470667
0.05,2.645118551,0.003618902,0.949944543,33.76474889
0.1,2.779981153,0.003723839,2.327134657,12.7814862
0.15,2.585276902,0.003695488,0.913202426,11.73026987
0.2,2.394758262,0.002907336,1.568288308,6.139776799
0.25,2.526194973,0.003008834,0.929106288,10.21491862
0.3,2.608844521,0.003156968,0.612923666,5.716823858
0.35,2.933883423,0.003617084,0.793951911,3.160277681
0.4,2.148598123,0.00265848,8.724996761,3.06877352
0.05,2.506331572,0.003613862,0.701384107,33.7358844
0.1,2.249565977,0.003424434,0.539908894,11.25338315
0.15,2.408353935,0.003366965,2.643893996,6.499866629
0.2,2.556307329,0.003027428,1.385498484,5.967138188
0.25,2.641539593,0.003686245,0.380686843,9.537671897
0.3,2.610584754,0.003269466,0.813676444,4.445820444
0.35,2.567423228,0.002829411,3.544888442,3.928429856
0.4,2.444202081,0.003010942,2.006870597,2.184577155
0.05,2.899511361,0.004009343,0.835666864,44.73138504
0.1,2.528654386,0.003575918,0.730147043,42.78223342
0.15,2.344275824,0.003631371,3.455792708,10.24897849
0.2,2.435051091,0.003445505,1.257341774,7.201688195
0.25,3.307138123,0.004494294,2.735063739,6.792674677
0.3,2.55198295,0.002975955,0.882201511,5.410962886
0.35,2.435953856,0.002837185,2.087647568,4.798537394
0.4,2.852549948,0.00332,0.809877251,3.309020777
0.05,2.789188218,0.003691527,476.7154539,14.89459339
0.1,2.356199466,0.003510125,1.645459691,28.56111815
0.15,2.59659063,0.003685245,0.665246967,19.54886079
0.2,2.683046171,0.003931687,1.653647722,10.07747906
0.25,2.389869112,0.003401789,2.754916882,6.021940967
0.3,2.108194971,0.003111208,0.874222729,3.529753095
0.35,2.647220343,0.002524354,3.025536208,2.937832878
0.4,2.502849246,0.002218726,9.253149365,2.234542393
0.05,2.468122699,0.003583192,0.512003433,37.11316663
0.1,2.88416752,0.003710705,1.7425558,25.93136111
0.15,2.505751581,0.003663519,0.881809894,16.00218237
0.2,2.596058513,0.003371047,2.67966007,9.028350325
0.25,3.042059647,0.004139725,1.272108809,7.57337624
0.3,2.442083215,0.00328971,0.550464769,10.37803411
0.4,2.325509934,0.002574942,1.661866786,2.545689643
0.05,2.340482774,0.003500428,0.830452116,39.07295724
0.1,2.695578793,0.00388788,1.051683844,23.71851231
0.15,2.602928147,0.003727733,1.112237067,5.753954848
0.2,2.34789088,0.00338078,0.815214166,9.08213536
0.25,2.411881877,0.003232759,1.352917717,8.266203477
0.3,2.099425511,0.002936714,1.297921482,4.684604226
0.35,3.182550277,0.00337525,9.193782673,3.57159474
0.4,2.778192934,0.0034674,1.032884137,2.662455014
0.05,2.271942242,0.003624438,0.743113253,30.38255101
0.1,2.321719254,0.003450768,1.210095759,18.27553709
0.15,2.227190157,0.003302586,0.689172357,19.97839872
0.2,2.514134001,0.002824034,0.896428273,6.39702373
0.25,2.316958559,0.003796822,0.46786763,12.49133512
0.3,2.240578634,0.002756908,2.509779459,3.062466843
0.35,2.262461106,0.002861938,0.822649196,3.214871746
0.4,2.335362837,0.002194587,1.231412638,3.646166965
0.05,2.525052387,0.003621106,0.636175137,28.50668282
0.1,2.472254708,0.003394201,1.55568553,17.38281836
0.15,2.723809554,0.003601467,0.712223597,9.678972071
0.2,2.475393401,0.003607366,0.741316622,10.0092571
0.25,2.912357298,0.003135364,2969.400068,4.587056204
0.3,2.446717583,0.003483857,1.97659458,6.113967876
0.35,2.329919663,0.002690575,709.8554211,3.708552549
0.4,2.128426316,0.002045385,1.146810005,3.330711812
0.05,2.413667685,0.003645436,1.382447351,26.57689794
0.1,2.926699948,0.00359888,0.438041836,30.91131496
0.15,2.618082079,0.003771838,0.51489916,51.75014358
0.2,2.273550298,0.003305324,1.748895678,10.38750032
0.25,2.422359357,0.002925134,1.633591779,5.682127035
0.3,2.527485709,0.002932425,1.315534448,3.913972514
0.35,2.125905997,0.003098562,0.684565482,5.65258871
0.4,3.397941964,0.003532333,1.071886962,3.435148381
0.05,2.708235735,0.003714518,1.803698943,19.19104237
0.1,2.797929549,0.003673005,1.718552353,18.93817427
0.15,2.869585179,0.003801683,1.946316331,9.047209214
0.2,2.551949858,0.003419738,1.345397963,10.21346635
0.25,2.69273168,0.003619429,1.611094147,3.381098465
0.3,2.968045781,0.003571741,492.5387604,6.143930144
0.35,2.543884982,0.00273646,1.758989318,4.094589096
0.4,2.819818596,0.003946524,0.46147506,5.78780496
0.05,2.549982297,0.003815963,4.07627708,30.12656206
0.1,2.707126135,0.003758255,1.255154662,12.63370945
0.15,2.896435706,0.003639352,2.589030554,6.865327093
0.2,2.544755687,0.003210371,0.988219507,10.65238485
0.25,2.234046457,0.003092472,2.05081241,5.048009459
0.3,2.128440277,0.003454162,0.782957265,6.436635394
0.35,2.777047272,0.002760575,8.562021058,2.100629987
0.05,2.695645412,0.00382544,1.880257446,28.77969698
0.1,3.006515559,0.004159001,1.486447332,11.09164194
0.15,2.712443851,0.004100323,0.960413031,37.77775151
0.2,2.319631387,0.003113418,1.338409478,22.64593108
0.25,2.215656565,0.002973417,0.708423455,8.283768583
0.3,2.322025798,0.003496049,0.575865587,8.248720212
0.35,2.460744631,0.002885527,1.486642605,4.180035285
0.4,2.386080827,0.003149396,0.827192312,4.900808789
0.05,2.749102099,0.003797166,1.757018139,39.48184269
0.1,3.01795325,0.003937044,1.228299496,15.69075931
0.15,2.405553948,0.003316079,0.656988666,17.49227052
0.2,2.459225758,0.003250505,1.007731366,7.161759949
0.25,2.704005677,0.002822549,1.134645853,5.25054844
0.3,2.861779114,0.003047556,824.1320171,3.433949739
0.35,2.882551085,0.002942343,1.684572607,2.911210137
0.4,2.36171418,0.003084866,1.084281293,2.694472444
0.05,2.261058052,0.003478719,0.815222098,29.72886213
0.1,2.67139137,0.003789754,2.00201956,15.14855957
0.15,2.585459132,0.00359622,0.944862462,21.40930348
0.2,2.74263062,0.003642511,1.028421678,8.420319742
0.25,2.632828457,0.003262271,1.538430119,8.41155057
0.3,2.518652746,0.004228759,1.07439584,6.910906519
0.35,2.096689948,0.003511287,1.970833225,6.941325959
0.4,2.580137318,0.00258598,1.720674212,2.206065489
0.05,2.739333899,0.003695278,2.209488189,19.14467274
0.1,2.584803631,0.00376726,2.149450217,21.62279056
0.15,2.675093363,0.003451107,0.829333759,17.8347629
0.2,2.474014043,0.003441671,1.521764576,7.204213056
0.25,2.582712999,0.00342265,1.036297098,5.21806331
0.3,2.413853917,0.002947956,0.880277981,7.132457647
0.35,2.485778828,0.002536846,0.999791727,2.651202749
0.4,2.739337821,0.003220097,0.730366404,3.506387528
0.05,2.728838092,0.003756929,1.022508992,20.44424461
0.1,2.653997094,0.003718079,1.190250804,24.54811887
0.15,3.103872836,0.004076458,1.062265424,11.8574043
0.2,2.506139677,0.003200854,1.953479561,5.829961708
0.25,3.039563214,0.004530366,2.859136398,8.409714341
0.3,2.683217466,0.003494589,0.621880774,12.06225099
0.35,2.568207775,0.003409948,0.784822074,5.820074712
0.4,2.604524255,0.003006665,1.517245857,2.927748775
0.05,2.499400621,0.003669369,0.619551878,22.42126032
0.1,2.452171282,0.003518156,0.98782491,27.25318857
0.15,2.239055986,0.003167632,3404.827147,6.813287941
0.2,2.5402622,0.00389135,2.046844816,12.80810863
0.25,2.790938858,0.003255018,0.502214418,9.80674691
0.3,2.429428692,0.003210192,0.379879349,7.546098713
0.35,2.686462198,0.00298388,0.728470748,4.756622954
0.4,2.749497552,0.00297519,3.570726023,2.539606762
0.05,2.599036854,0.003958198,5.08255497,27.13336411
0.1,2.740080344,0.003960814,0.861390866,50.85027951
0.15,2.320154287,0.003458565,0.962339515,13.0457431
0.2,2.3876326,0.003349186,1.166971182,9.425425915
0.25,2.641206114,0.003596811,3.166988758,6.914739336
0.3,2.675856872,0.003245642,1857.86005,4.079668225
0.35,2.838188634,0.003719419,0.704737611,7.01040694
0.4,2.958570101,0.00329976,0.730717114,4.016109672
0.05,2.468653442,0.003748818,1.205467174,20.33078336
0.1,2.431215318,0.003663728,1.268190773,15.10930014
0.15,2.095958278,0.003064282,1.729664686,9.488943674
0.2,2.484196993,0.003308028,0.428435671,19.29119538
0.25,2.803270049,0.004138853,0.918213805,6.924969116
0.3,2.240344983,0.003173222,4.558228247,3.021312333
0.35,3.063115153,0.003229118,1.113833553,4.842564076
0.4,2.657223365,0.003782477,0.817941084,5.160715614
0.05,2.352054009,0.003707704,12.65583555,41.00603761
0.1,2.380480812,0.003648521,1.325122987,22886.00268
0.15,2.573531894,0.003318709,1.840935783,11.66809968
0.2,2.938265987,0.00345986,0.672271275,11.31953356
0.25,2.872114083,0.003801295,2.359586034,6.798589319
0.3,2.75932991,0.00278847,5.043319242,3.407311158
0.35,2.747536341,0.003396236,1.579693528,3.67650103
0.4,2.817388811,0.003412812,0.877350458,3.795778118
0.05,2.547562201,0.003747982,2.158117669,22.80155201
0.1,2.655842569,0.00353658,2.261477449,9.564637687
0.15,2.598228905,0.003084231,75.6112951,8.707036881
0.2,2.703937269,0.003228768,1.985178198,11.3000979
0.25,2.429989315,0.003617447,1.407017538,13.5410003
0.3,2.675852895,0.003507018,14.52879446,6.242511821
0.35,2.762652489,0.003488748,2.445836777,3.756185224
0.4,2.445804607,0.003064931,1.016722249,2.952631365
0.05,2.574118387,0.003872698,1.54156066,61.267384
0.1,2.454258464,0.003783026,0.610599307,36.82605673
0.15,2.712251058,0.003462984,0.969050834,19.53125695
0.2,2.535729544,0.003632433,0.61600085,10.66125614
0.25,2.946892969,0.003604709,6.21167733,3.810831733
0.3,3.346376171,0.00435839,0.433476464,12.7822424
0.35,2.77457609,0.003875121,0.592587917,7.20924332
0.4,2.238176748,0.002616385,85.24573199,1.827462166
0.05,2.517595306,0.003919269,1.472945163,58.98640294
0.1,2.51455512,0.003662986,2.069907595,20.67970133
0.15,2.516425684,0.003353049,7.103330668,16.25564591
0.2,2.48546559,0.003185944,0.801356458,6.655845553
0.25,2.184595116,0.002652525,1.745584493,4.618790631
0.3,2.537135571,0.002807773,0.61215082,4.478118582
0.35,2.735394189,0.003236757,0.841179698,8.142191159
0.4,2.858351828,0.003216359,2.393381255,5.340560081
0.05,3.007500386,0.003950752,2.684531216,12.65075006
0.1,2.943671966,0.004014752,0.941718792,23.70812079
0.15,2.838563983,0.003900866,1.547597641,14.9210784
0.2,2.324734025,0.003558754,1.455652552,7.885721336
0.25,2.416758109,0.003140835,1.43569461,9.477882696
0.3,2.157596101,0.003112565,1.219649433,5.754661597
0.35,3.004987533,0.002997043,1.26071606,3.490560463
0.4,2.231975464,0.003673522,0.486018518,6.674125199
0.05,2.57807415,0.003532451,1.032869005,91.63758843
0.1,2.647980178,0.00347165,1.121962867,19.26073593
0.15,2.44257521,0.003636623,2.213509361,13.98704704
0.2,2.426737253,0.003130521,1.500761875,15.05638983
0.25,2.309468571,0.002924446,1.788210935,8.348161673
0.3,2.518728808,0.003187511,1.534614129,4.724231811
0.35,2.638357637,0.003526933,2.642741019,5.555915043
0.4,2.944296243,0.003373106,0.773024257,3.885361978
0.05,2.244288355,0.003834222,0.554776871,33.21047085
0.1,2.289525412,0.003346838,0.652721365,15.02742206
0.15,2.347963267,0.003267671,10.65624559,10.6702805
0.2,2.472906946,0.003536475,0.449687375,10.79183549
0.25,2.714495525,0.003506562,2.117013209,8.911065217
0.3,2.479581839,0.002718631,1019.005572,2.31043121
0.05,2.555809074,0.003755012,1.515602715,54.17765898
0.1,2.996822214,0.003964489,1.042724668,35.75713503
0.15,2.835836913,0.00390396,1.073679075,11.70105312
0.2,2.294453695,0.002997051,1.152608235,9.218364133
0.25,2.852492898,0.003463659,3.445982587,4.39235169
0.3,2.427203719,0.002503199,2.282359292,3.076453475
0.35,2.643223221,0.002814953,1.850260749,3.013450029
0.4,2.899082818,0.002911796,0.578392268,4.659408499
0.05,2.727843129,0.00418053,2.308303488,36.50185354
0.1,2.56752948,0.003613829,1.141317634,19.59039038
0.15,2.214209586,0.003394505,2.875105383,12.43746432
0.2,3.016635482,0.003965784,1.102235955,9.715445745
0.25,2.517025156,0.002970933,5.316974944,5.416870919
0.3,2.564907237,0.002568868,2.560574013,3.604076442
0.35,2.989373169,0.003564407,0.438972501,4.686345261
0.4,2.267081706,0.002876591,0.521914112,4.397521453
0.05,2.442143377,0.003693208,5.177974249,13.34859141
0.1,2.660452436,0.003555062,0.918975613,15.38942859
0.15,2.431045912,0.003477464,4.81032675,19.00857433
0.2,2.780688158,0.003897269,0.516289059,11.06936084
0.25,2.459459883,0.003684795,0.37606744,13.24027525
0.3,2.998565357,0.003493712,5.084242531,4.633711753
0.35,2.620493358,0.003342955,2.070296948,8.557532544
0.4,2.428262992,0.002923655,1.861940014,3.313422687
0.05,2.399594864,0.003533268,5.423535303,22.60499089
0.1,2.775746749,0.003972054,0.827518072,23.69765454
0.15,2.220943699,0.003382201,0.402768382,76.13119601
0.2,3.11829751,0.003857001,1.018907642,6.787720595
0.25,2.442894521,0.00368578,1.042945148,10.69998377
0.3,2.14607782,0.002382475,1.347236688,5.353547234
0.35,2.739209868,0.003843321,1.713165952,4.119115212
0.4,2.61898651,0.003534079,0.679459095,6.220990853
0.05,2.828720702,0.003823198,2.222834171,785.7965675
0.1,2.522175743,0.003542427,1.043317051,18.93728084
0.15,2.479523852,0.003487934,0.50734473,26.11033349
0.2,2.921895028,0.003678617,4.542052306,9.022367986
0.25,2.240127865,0.00309266,1.3068625,6.840662715
0.3,2.51163576,0.002798572,1.20233089,3.736679955
0.35,2.720987889,0.004273466,1.054916887,4.627861321
0.4,3.240258174,0.003339268,0.601187721,3.435237221
0.05,2.371845025,0.003411773,0.780992001,55.4676479
0.1,2.435286183,0.003625269,1.036870766,35.74016463
0.15,2.951624577,0.003872371,0.628420136,27.51696059
0.2,2.480902994,0.003957965,2.127615003,16.67223885
0.25,2.320097004,0.003410943,0.919066103,8.168418637
0.3,3.165342621,0.003854989,2.553266581,3.569208431
0.35,2.842933354,0.002983952,1.516693096,4.07817945
0.4,2.630074808,0.0026154,0.767605427,3.297758258
0.05,3.02189131,0.004185907,1.920727488,13.98425187
0.1,2.532624882,0.003450049,0.843950814,16.64683872
0.15,2.724120513,0.004005947,0.598506648,38.51674849
0.2,2.606320346,0.003363562,0.663196404,10.26099997
0.25,2.251106573,0.002858047,7.736224176,5.812583477
0.3,2.42251721,0.003856603,2.866297587,3.335071595
0.35,2.694939457,0.00308544,339.4104914,4.892650541
0.4,3.11839836,0.003064028,5.487842826,3.259858174
0.05,2.822099484,0.003937165,1.403317989,24.74452242
0.1,2.518178758,0.003877609,0.598875614,42.24020139
0.15,2.716912196,0.003803296,0.718570456,13.18333329
0.2,2.777436454,0.003666341,1.923755987,13.05078493
0.25,2.619087387,0.003948792,0.725859412,9.791868778
0.3,3.202492199,0.004119322,4.237106635,5.662234417
0.4,2.848164835,0.00249531,3.595179893,2.186345916
0.05,2.488278847,0.003550695,1.089025618,31.8999435
0.1,2.371560812,0.003497869,1.460133111,12.37293741
0.15,2.616341633,0.003279962,0.504774566,9.513531988
0.2,2.832998273,0.003693019,3.156256435,4.937322649
0.25,2.700643665,0.002976132,2264.25281,4.706788738
0.3,2.883364131,0.003525717,1.726470935,4.993230954
0.35,2.627161064,0.003059253,0.537633981,2.885510249
0.4,3.130745856,0.00338093,0.706119319,3.236593185
0.05,2.68451218,0.003907555,1.275424863,15.99708064
0.1,2.392295297,0.003629047,1.372383728,42.73871726
0.15,2.424643673,0.003005093,1.181152435,16.58762286
0.2,2.481977839,0.003564951,2.275578561,9.178163031
0.25,2.426386395,0.003250383,0.641975785,13.42043835
0.3,2.498924877,0.003158146,1.51801827,4.323980217
0.35,2.766529417,0.00283117,1.310744111,3.726173363
0.4,2.532534208,0.003674702,0.818951426,6.730199267
